Sample Rate: 400,,,,,,
Relative Time,Date,Time Stamp UTC,Left MCA,Right MCA,Event Marker Comments,Chn 1 Events
0.74,9/13/2018,3:09:22 PM,0.460510254,0.656738281,,
0.75,9/13/2018,3:09:22 PM,0.442504883,0.648803711,,
0.76,9/13/2018,3:09:22 PM,0.424804688,0.645141602,,
0.77,9/13/2018,3:09:22 PM,0.411376953,0.645751953,,
0.78,9/13/2018,3:09:22 PM,0.406494141,0.651855469,,
0.79,9/13/2018,3:09:22 PM,0.413818359,0.668945313,,
0.8,9/13/2018,3:09:22 PM,0.436096191,0.706176758,,
0.81,9/13/2018,3:09:22 PM,0.477294922,0.771484375,,
0.82,9/13/2018,3:09:22 PM,0.537109375,0.862731934,,
0.83,9/13/2018,3:09:22 PM,0.614013672,0.967712402,,
0.84,9/13/2018,3:09:22 PM,0.703735352,1.074523926,,
0.85,9/13/2018,3:09:22 PM,0.795593262,1.170349121,,
0.86,9/13/2018,3:09:22 PM,0.876159668,1.242675781,,
0.87,9/13/2018,3:09:22 PM,0.933837891,1.287231445,,
0.88,9/13/2018,3:09:22 PM,0.96496582,1.307983398,,
0.89,9/13/2018,3:09:22 PM,0.971984863,1.31439209,,
0.9,9/13/2018,3:09:22 PM,0.962524414,1.318359375,,
0.91,9/13/2018,3:09:22 PM,0.943603516,1.324462891,,
0.92,9/13/2018,3:09:22 PM,0.919494629,1.328430176,,
0.93,9/13/2018,3:09:22 PM,0.890197754,1.322631836,,
0.94,9/13/2018,3:09:22 PM,0.855712891,1.303100586,,
0.95,9/13/2018,3:09:22 PM,0.81817627,1.272583008,,
0.96,9/13/2018,3:09:22 PM,0.780334473,1.23626709,,
0.97,9/13/2018,3:09:22 PM,0.74798584,1.200561523,,
0.98,9/13/2018,3:09:22 PM,0.722351074,1.169433594,,
0.99,9/13/2018,3:09:22 PM,0.701904297,1.143188477,,
1,9/13/2018,3:09:23 PM,0.68359375,1.120605469,,
1.01,9/13/2018,3:09:23 PM,0.667114258,1.098327637,,
1.02,9/13/2018,3:09:23 PM,0.65612793,1.071777344,,
1.03,9/13/2018,3:09:23 PM,0.650634766,1.039123535,,
1.04,9/13/2018,3:09:23 PM,0.645446777,1.00189209,,
1.05,9/13/2018,3:09:23 PM,0.636291504,0.966186523,,
1.06,9/13/2018,3:09:23 PM,0.622558594,0.939331055,,
1.07,9/13/2018,3:09:23 PM,0.60760498,0.924377441,,
1.08,9/13/2018,3:09:23 PM,0.595397949,0.918273926,,
1.09,9/13/2018,3:09:23 PM,0.58807373,0.91583252,,
1.1,9/13/2018,3:09:23 PM,0.585632324,0.914916992,,
1.11,9/13/2018,3:09:23 PM,0.585327148,0.914916992,,
1.12,9/13/2018,3:09:23 PM,0.586547852,0.915222168,,
1.13,9/13/2018,3:09:23 PM,0.590209961,0.915527344,,
1.14,9/13/2018,3:09:23 PM,0.597229004,0.91583252,,
1.15,9/13/2018,3:09:23 PM,0.606994629,0.915222168,,
1.16,9/13/2018,3:09:23 PM,0.614929199,0.91217041,,
1.17,9/13/2018,3:09:23 PM,0.618591309,0.903625488,,
1.18,9/13/2018,3:09:23 PM,0.619812012,0.889282227,,
1.19,9/13/2018,3:09:23 PM,0.619506836,0.872497559,,
1.2,9/13/2018,3:09:23 PM,0.61920166,0.856018066,,
1.21,9/13/2018,3:09:23 PM,0.618591309,0.839538574,,
1.22,9/13/2018,3:09:23 PM,0.617370605,0.823059082,,
1.23,9/13/2018,3:09:23 PM,0.612792969,0.810546875,,
1.24,9/13/2018,3:09:23 PM,0.602722168,0.803833008,,
1.25,9/13/2018,3:09:23 PM,0.587463379,0.802307129,,
1.26,9/13/2018,3:09:23 PM,0.569458008,0.802612305,,
1.27,9/13/2018,3:09:23 PM,0.551757813,0.803222656,,
1.28,9/13/2018,3:09:23 PM,0.538024902,0.803527832,,
1.29,9/13/2018,3:09:23 PM,0.529785156,0.803833008,,
1.3,9/13/2018,3:09:23 PM,0.524902344,0.803527832,,
1.31,9/13/2018,3:09:23 PM,0.523071289,0.803222656,,
1.32,9/13/2018,3:09:23 PM,0.522766113,0.800476074,,
1.33,9/13/2018,3:09:23 PM,0.522460938,0.793457031,,
1.34,9/13/2018,3:09:23 PM,0.519714355,0.780639648,,
1.35,9/13/2018,3:09:23 PM,0.510864258,0.762939453,,
1.36,9/13/2018,3:09:23 PM,0.497131348,0.742797852,,
1.37,9/13/2018,3:09:23 PM,0.484313965,0.724182129,,
1.38,9/13/2018,3:09:23 PM,0.476379395,0.708618164,,
1.39,9/13/2018,3:09:23 PM,0.473937988,0.69732666,,
1.4,9/13/2018,3:09:23 PM,0.473937988,0.692138672,,
1.41,9/13/2018,3:09:23 PM,0.474243164,0.690917969,,
1.42,9/13/2018,3:09:23 PM,0.472717285,0.69152832,,
1.43,9/13/2018,3:09:23 PM,0.467529297,0.692138672,,
1.44,9/13/2018,3:09:23 PM,0.460510254,0.692138672,,
1.45,9/13/2018,3:09:23 PM,0.452575684,0.692138672,,
1.46,9/13/2018,3:09:23 PM,0.44708252,0.691833496,,
1.47,9/13/2018,3:09:23 PM,0.444335938,0.69152832,,
1.48,9/13/2018,3:09:23 PM,0.44342041,0.690307617,,
1.49,9/13/2018,3:09:23 PM,0.44342041,0.685424805,,
1.5,9/13/2018,3:09:23 PM,0.44342041,0.675354004,,
1.51,9/13/2018,3:09:23 PM,0.442199707,0.661315918,,
1.52,9/13/2018,3:09:23 PM,0.438232422,0.64666748,,
1.53,9/13/2018,3:09:23 PM,0.430297852,0.635375977,,
1.54,9/13/2018,3:09:23 PM,0.419616699,0.629272461,,
1.55,9/13/2018,3:09:23 PM,0.411071777,0.62713623,,
1.56,9/13/2018,3:09:23 PM,0.411682129,0.62713623,,
1.57,9/13/2018,3:09:23 PM,0.423278809,0.629272461,,
1.58,9/13/2018,3:09:23 PM,0.441589355,0.635070801,,
1.59,9/13/2018,3:09:23 PM,0.462036133,0.648803711,,
1.6,9/13/2018,3:09:23 PM,0.482788086,0.675048828,,
1.61,9/13/2018,3:09:23 PM,0.505981445,0.719909668,,
1.62,9/13/2018,3:09:23 PM,0.536499023,0.787658691,,
1.63,9/13/2018,3:09:23 PM,0.581054688,0.877685547,,
1.64,9/13/2018,3:09:23 PM,0.640869141,0.981445313,,
1.65,9/13/2018,3:09:23 PM,0.705566406,1.081542969,,
1.66,9/13/2018,3:09:23 PM,0.764770508,1.163330078,,
1.67,9/13/2018,3:09:23 PM,0.812988281,1.221313477,,
1.68,9/13/2018,3:09:23 PM,0.848693848,1.254272461,,
1.69,9/13/2018,3:09:23 PM,0.869750977,1.264343262,,
1.7,9/13/2018,3:09:23 PM,0.875244141,1.257629395,,
1.71,9/13/2018,3:09:23 PM,0.867004395,1.241455078,,
1.72,9/13/2018,3:09:23 PM,0.849914551,1.219787598,,
1.73,9/13/2018,3:09:23 PM,0.829162598,1.19354248,,
1.74,9/13/2018,3:09:23 PM,0.807495117,1.163024902,,
1.75,9/13/2018,3:09:23 PM,0.783691406,1.130981445,,
1.76,9/13/2018,3:09:23 PM,0.757446289,1.101379395,,
1.77,9/13/2018,3:09:23 PM,0.728149414,1.075744629,,
1.78,9/13/2018,3:09:23 PM,0.697631836,1.054382324,,
1.79,9/13/2018,3:09:23 PM,0.66986084,1.034240723,,
1.8,9/13/2018,3:09:23 PM,0.65032959,1.014099121,,
1.81,9/13/2018,3:09:23 PM,0.639038086,0.994262695,,
1.82,9/13/2018,3:09:23 PM,0.632324219,0.974121094,,
1.83,9/13/2018,3:09:23 PM,0.625915527,0.953674316,,
1.84,9/13/2018,3:09:23 PM,0.615234375,0.933837891,,
1.85,9/13/2018,3:09:23 PM,0.599365234,0.914001465,,
1.86,9/13/2018,3:09:23 PM,0.580444336,0.897521973,,
1.87,9/13/2018,3:09:23 PM,0.561218262,0.887145996,,
1.88,9/13/2018,3:09:23 PM,0.54473877,0.883483887,,
1.89,9/13/2018,3:09:23 PM,0.536193848,0.882873535,,
1.9,9/13/2018,3:09:23 PM,0.539550781,0.883178711,,
1.91,9/13/2018,3:09:23 PM,0.552978516,0.883483887,,
1.92,9/13/2018,3:09:23 PM,0.571594238,0.883483887,,
1.93,9/13/2018,3:09:23 PM,0.592041016,0.883789063,,
1.94,9/13/2018,3:09:23 PM,0.610046387,0.883789063,,
1.95,9/13/2018,3:09:23 PM,0.623779297,0.884094238,,
1.96,9/13/2018,3:09:23 PM,0.631713867,0.884094238,,
1.97,9/13/2018,3:09:23 PM,0.634460449,0.882873535,,
1.98,9/13/2018,3:09:23 PM,0.63293457,0.877380371,,
1.99,9/13/2018,3:09:23 PM,0.628662109,0.865783691,,
2,9/13/2018,3:09:24 PM,0.617980957,0.84777832,,
2.01,9/13/2018,3:09:24 PM,0.598449707,0.827636719,,
2.02,9/13/2018,3:09:24 PM,0.571594238,0.807495117,,
2.03,9/13/2018,3:09:24 PM,0.545349121,0.788574219,,
2.04,9/13/2018,3:09:24 PM,0.52520752,0.772705078,,
2.05,9/13/2018,3:09:24 PM,0.513000488,0.762023926,,
2.06,9/13/2018,3:09:24 PM,0.5078125,0.756225586,,
2.07,9/13/2018,3:09:24 PM,0.506896973,0.754699707,,
2.08,9/13/2018,3:09:24 PM,0.507202148,0.754699707,,
2.09,9/13/2018,3:09:24 PM,0.507202148,0.754699707,,
2.1,9/13/2018,3:09:24 PM,0.507202148,0.755004883,,
2.11,9/13/2018,3:09:24 PM,0.507202148,0.755004883,,
2.12,9/13/2018,3:09:24 PM,0.506896973,0.755310059,,
2.13,9/13/2018,3:09:24 PM,0.504150391,0.755004883,,
2.14,9/13/2018,3:09:24 PM,0.497436523,0.752563477,,
2.15,9/13/2018,3:09:24 PM,0.487670898,0.744934082,,
2.16,9/13/2018,3:09:24 PM,0.476074219,0.730895996,,
2.17,9/13/2018,3:09:24 PM,0.466308594,0.71472168,,
2.18,9/13/2018,3:09:24 PM,0.461120605,0.701904297,,
2.19,9/13/2018,3:09:24 PM,0.459289551,0.694885254,,
2.2,9/13/2018,3:09:24 PM,0.458679199,0.691833496,,
2.21,9/13/2018,3:09:24 PM,0.458374023,0.691223145,,
2.22,9/13/2018,3:09:24 PM,0.45715332,0.691223145,,
2.23,9/13/2018,3:09:24 PM,0.453186035,0.691223145,,
2.24,9/13/2018,3:09:24 PM,0.444641113,0.688781738,,
2.25,9/13/2018,3:09:24 PM,0.433044434,0.680847168,,
2.26,9/13/2018,3:09:24 PM,0.422058105,0.668945313,,
2.27,9/13/2018,3:09:24 PM,0.415344238,0.654296875,,
2.28,9/13/2018,3:09:24 PM,0.412597656,0.640869141,,
2.29,9/13/2018,3:09:24 PM,0.411987305,0.631408691,,
2.3,9/13/2018,3:09:24 PM,0.411987305,0.62713623,,
2.31,9/13/2018,3:09:24 PM,0.411376953,0.626525879,,
2.32,9/13/2018,3:09:24 PM,0.408935547,0.626831055,,
2.33,9/13/2018,3:09:24 PM,0.405578613,0.627441406,,
2.34,9/13/2018,3:09:24 PM,0.406494141,0.629882813,,
2.35,9/13/2018,3:09:24 PM,0.415649414,0.640563965,,
2.36,9/13/2018,3:09:24 PM,0.432739258,0.668945313,,
2.37,9/13/2018,3:09:24 PM,0.458679199,0.721740723,,
2.38,9/13/2018,3:09:24 PM,0.495300293,0.799560547,,
2.39,9/13/2018,3:09:24 PM,0.547485352,0.89630127,,
2.4,9/13/2018,3:09:24 PM,0.613098145,0.999450684,,
2.41,9/13/2018,3:09:24 PM,0.683288574,1.092834473,,
2.42,9/13/2018,3:09:24 PM,0.747680664,1.165161133,,
2.43,9/13/2018,3:09:24 PM,0.80078125,1.212463379,,
2.44,9/13/2018,3:09:24 PM,0.841369629,1.237182617,,
2.45,9/13/2018,3:09:24 PM,0.868835449,1.24420166,,
2.46,9/13/2018,3:09:24 PM,0.880432129,1.239624023,,
2.47,9/13/2018,3:09:24 PM,0.875244141,1.226196289,,
2.48,9/13/2018,3:09:24 PM,0.854797363,1.204833984,,
2.49,9/13/2018,3:09:24 PM,0.822753906,1.176147461,,
2.5,9/13/2018,3:09:24 PM,0.785522461,1.143188477,,
2.51,9/13/2018,3:09:24 PM,0.749511719,1.109619141,,
2.52,9/13/2018,3:09:24 PM,0.719604492,1.078491211,,
2.53,9/13/2018,3:09:24 PM,0.699157715,1.051330566,,
2.54,9/13/2018,3:09:24 PM,0.687866211,1.026000977,,
2.55,9/13/2018,3:09:24 PM,0.681762695,0.997314453,,
2.56,9/13/2018,3:09:24 PM,0.675354004,0.964355469,,
2.57,9/13/2018,3:09:24 PM,0.664672852,0.9375,,
2.58,9/13/2018,3:09:24 PM,0.648803711,0.923461914,,
2.59,9/13/2018,3:09:24 PM,0.629882813,0.913391113,,
2.6,9/13/2018,3:09:24 PM,0.609741211,0.892028809,,
2.61,9/13/2018,3:09:24 PM,0.589904785,0.860900879,,
2.62,9/13/2018,3:09:24 PM,0.571594238,0.831604004,,
2.63,9/13/2018,3:09:24 PM,0.557861328,0.814208984,,
2.64,9/13/2018,3:09:24 PM,0.553283691,0.811157227,,
2.65,9/13/2018,3:09:24 PM,0.559082031,0.820922852,,
2.66,9/13/2018,3:09:24 PM,0.569763184,0.836486816,,
2.67,9/13/2018,3:09:24 PM,0.576171875,0.851135254,,
2.68,9/13/2018,3:09:24 PM,0.574035645,0.860900879,,
2.69,9/13/2018,3:09:24 PM,0.569763184,0.865783691,,
2.7,9/13/2018,3:09:24 PM,0.571899414,0.867004395,,
2.71,9/13/2018,3:09:24 PM,0.582275391,0.866394043,,
2.72,9/13/2018,3:09:24 PM,0.596008301,0.862731934,,
2.73,9/13/2018,3:09:24 PM,0.605773926,0.855102539,,
2.74,9/13/2018,3:09:24 PM,0.606994629,0.842590332,,
2.75,9/13/2018,3:09:24 PM,0.600280762,0.825805664,,
2.76,9/13/2018,3:09:24 PM,0.591430664,0.807800293,,
2.77,9/13/2018,3:09:24 PM,0.582580566,0.791931152,,
2.78,9/13/2018,3:09:24 PM,0.572509766,0.780029297,,
2.79,9/13/2018,3:09:24 PM,0.558776855,0.773010254,,
2.8,9/13/2018,3:09:24 PM,0.540466309,0.770263672,,
2.81,9/13/2018,3:09:24 PM,0.521850586,0.769958496,,
2.82,9/13/2018,3:09:24 PM,0.506591797,0.770568848,,
2.83,9/13/2018,3:09:24 PM,0.496520996,0.770568848,,
2.84,9/13/2018,3:09:24 PM,0.492553711,0.76751709,,
2.85,9/13/2018,3:09:24 PM,0.491638184,0.758972168,,
2.86,9/13/2018,3:09:24 PM,0.491638184,0.744934082,,
2.87,9/13/2018,3:09:24 PM,0.491638184,0.727233887,,
2.88,9/13/2018,3:09:24 PM,0.49041748,0.711364746,,
2.89,9/13/2018,3:09:24 PM,0.48614502,0.700378418,,
2.9,9/13/2018,3:09:24 PM,0.477294922,0.694274902,,
2.91,9/13/2018,3:09:24 PM,0.465087891,0.691833496,,
2.92,9/13/2018,3:09:24 PM,0.453796387,0.691223145,,
2.93,9/13/2018,3:09:24 PM,0.446472168,0.691223145,,
2.94,9/13/2018,3:09:24 PM,0.443725586,0.69152832,,
2.95,9/13/2018,3:09:24 PM,0.443725586,0.692138672,,
2.96,9/13/2018,3:09:24 PM,0.444030762,0.691833496,,
2.97,9/13/2018,3:09:24 PM,0.444335938,0.688781738,,
2.98,9/13/2018,3:09:24 PM,0.444335938,0.681152344,,
2.99,9/13/2018,3:09:24 PM,0.441894531,0.670166016,,
3,9/13/2018,3:09:25 PM,0.433349609,0.65612793,,
3.01,9/13/2018,3:09:25 PM,0.419921875,0.642700195,,
3.02,9/13/2018,3:09:25 PM,0.406494141,0.632629395,,
3.03,9/13/2018,3:09:25 PM,0.398864746,0.628051758,,
3.04,9/13/2018,3:09:25 PM,0.39642334,0.626831055,,
3.05,9/13/2018,3:09:25 PM,0.395812988,0.626831055,,
3.06,9/13/2018,3:09:25 PM,0.396118164,0.62713623,,
3.07,9/13/2018,3:09:25 PM,0.396118164,0.62713623,,
3.08,9/13/2018,3:09:25 PM,0.39642334,0.627441406,,
3.09,9/13/2018,3:09:25 PM,0.39642334,0.627441406,,
3.1,9/13/2018,3:09:25 PM,0.397644043,0.62713623,,
3.11,9/13/2018,3:09:25 PM,0.401916504,0.627746582,,
3.12,9/13/2018,3:09:25 PM,0.412902832,0.631713867,,
3.13,9/13/2018,3:09:25 PM,0.431518555,0.64453125,,
3.14,9/13/2018,3:09:25 PM,0.458984375,0.676269531,,
3.15,9/13/2018,3:09:25 PM,0.495605469,0.733642578,,
3.16,9/13/2018,3:09:25 PM,0.545654297,0.816040039,,
3.17,9/13/2018,3:09:25 PM,0.610046387,0.91583252,,
3.18,9/13/2018,3:09:25 PM,0.68359375,1.018676758,,
3.19,9/13/2018,3:09:25 PM,0.75592041,1.108093262,,
3.2,9/13/2018,3:09:25 PM,0.819396973,1.176757813,,
3.21,9/13/2018,3:09:25 PM,0.868835449,1.226196289,,
3.22,9/13/2018,3:09:25 PM,0.903320313,1.259765625,,
3.23,9/13/2018,3:09:25 PM,0.922546387,1.278381348,,
3.24,9/13/2018,3:09:25 PM,0.925598145,1.278686523,,
3.25,9/13/2018,3:09:25 PM,0.912780762,1.26159668,,
3.26,9/13/2018,3:09:25 PM,0.885925293,1.231384277,,
3.27,9/13/2018,3:09:25 PM,0.850830078,1.194458008,,
3.28,9/13/2018,3:09:25 PM,0.814208984,1.15814209,,
3.29,9/13/2018,3:09:25 PM,0.782775879,1.126403809,,
3.3,9/13/2018,3:09:25 PM,0.758361816,1.10168457,,
3.31,9/13/2018,3:09:25 PM,0.742797852,1.086120605,,
3.32,9/13/2018,3:09:25 PM,0.733947754,1.077575684,,
3.33,9/13/2018,3:09:25 PM,0.728759766,1.074523926,,
3.34,9/13/2018,3:09:25 PM,0.722045898,1.073303223,,
3.35,9/13/2018,3:09:25 PM,0.71105957,1.070251465,,
3.36,9/13/2018,3:09:25 PM,0.69519043,1.061096191,,
3.37,9/13/2018,3:09:25 PM,0.675964355,1.043395996,,
3.38,9/13/2018,3:09:25 PM,0.655822754,1.015319824,,
3.39,9/13/2018,3:09:25 PM,0.635986328,0.980834961,,
3.4,9/13/2018,3:09:25 PM,0.617370605,0.945739746,,
3.41,9/13/2018,3:09:25 PM,0.602111816,0.915222168,,
3.42,9/13/2018,3:09:25 PM,0.592041016,0.892028809,,
3.43,9/13/2018,3:09:25 PM,0.586853027,0.877990723,,
3.44,9/13/2018,3:09:25 PM,0.585632324,0.874633789,,
3.45,9/13/2018,3:09:25 PM,0.5859375,0.882568359,,
3.46,9/13/2018,3:09:25 PM,0.586242676,0.897827148,,
3.47,9/13/2018,3:09:25 PM,0.586242676,0.915527344,,
3.48,9/13/2018,3:09:25 PM,0.586242676,0.930175781,,
3.49,9/13/2018,3:09:25 PM,0.586242676,0.937194824,,
3.5,9/13/2018,3:09:25 PM,0.586547852,0.934448242,,
3.51,9/13/2018,3:09:25 PM,0.586547852,0.922851563,,
3.52,9/13/2018,3:09:25 PM,0.5859375,0.905761719,,
3.53,9/13/2018,3:09:25 PM,0.585632324,0.88684082,,
3.54,9/13/2018,3:09:25 PM,0.585632324,0.870361328,,
3.55,9/13/2018,3:09:25 PM,0.5859375,0.859069824,,
3.56,9/13/2018,3:09:25 PM,0.5859375,0.85357666,,
3.57,9/13/2018,3:09:25 PM,0.5859375,0.85144043,,
3.58,9/13/2018,3:09:25 PM,0.584411621,0.848083496,,
3.59,9/13/2018,3:09:25 PM,0.579833984,0.839538574,,
3.6,9/13/2018,3:09:25 PM,0.569763184,0.824279785,,
3.61,9/13/2018,3:09:25 PM,0.556030273,0.80657959,,
3.62,9/13/2018,3:09:25 PM,0.541381836,0.790100098,,
3.63,9/13/2018,3:09:25 PM,0.529785156,0.778503418,,
3.64,9/13/2018,3:09:25 PM,0.520629883,0.772705078,,
3.65,9/13/2018,3:09:25 PM,0.512390137,0.769958496,,
3.66,9/13/2018,3:09:25 PM,0.502624512,0.764770508,,
3.67,9/13/2018,3:09:25 PM,0.491333008,0.754394531,,
3.68,9/13/2018,3:09:25 PM,0.481872559,0.738830566,,
3.69,9/13/2018,3:09:25 PM,0.476989746,0.72052002,,
3.7,9/13/2018,3:09:25 PM,0.474853516,0.702514648,,
3.71,9/13/2018,3:09:25 PM,0.472412109,0.688781738,,
3.72,9/13/2018,3:09:25 PM,0.46661377,0.679931641,,
3.73,9/13/2018,3:09:25 PM,0.458984375,0.676269531,,
3.74,9/13/2018,3:09:25 PM,0.45135498,0.675048828,,
3.75,9/13/2018,3:09:25 PM,0.446472168,0.674743652,,
3.76,9/13/2018,3:09:25 PM,0.444335938,0.674743652,,
3.77,9/13/2018,3:09:25 PM,0.443725586,0.674438477,,
3.78,9/13/2018,3:09:25 PM,0.443725586,0.674438477,,
3.79,9/13/2018,3:09:25 PM,0.443725586,0.674743652,,
3.8,9/13/2018,3:09:25 PM,0.443725586,0.675048828,,
3.81,9/13/2018,3:09:25 PM,0.443725586,0.674743652,,
3.82,9/13/2018,3:09:25 PM,0.443725586,0.673828125,,
3.83,9/13/2018,3:09:25 PM,0.444030762,0.670776367,,
3.84,9/13/2018,3:09:25 PM,0.445251465,0.662841797,,
3.85,9/13/2018,3:09:25 PM,0.446777344,0.649414063,,
3.86,9/13/2018,3:09:25 PM,0.446777344,0.633239746,,
3.87,9/13/2018,3:09:25 PM,0.44342041,0.619812012,,
3.88,9/13/2018,3:09:25 PM,0.436706543,0.612792969,,
3.89,9/13/2018,3:09:25 PM,0.431213379,0.610961914,,
3.9,9/13/2018,3:09:25 PM,0.428161621,0.61126709,,
3.91,9/13/2018,3:09:25 PM,0.427246094,0.61126709,,
3.92,9/13/2018,3:09:25 PM,0.427856445,0.611877441,,
3.93,9/13/2018,3:09:25 PM,0.4296875,0.615844727,,
3.94,9/13/2018,3:09:25 PM,0.435180664,0.631408691,,
3.95,9/13/2018,3:09:25 PM,0.450439453,0.667724609,,
3.96,9/13/2018,3:09:25 PM,0.480651855,0.729675293,,
3.97,9/13/2018,3:09:25 PM,0.531005859,0.816650391,,
3.98,9/13/2018,3:09:25 PM,0.59753418,0.921936035,,
3.99,9/13/2018,3:09:25 PM,0.672302246,1.031494141,,
4,9/13/2018,3:09:26 PM,0.745239258,1.132202148,,
4.01,9/13/2018,3:09:26 PM,0.810546875,1.211242676,,
4.02,9/13/2018,3:09:26 PM,0.86517334,1.260681152,,
4.03,9/13/2018,3:09:26 PM,0.906982422,1.28112793,,
4.04,9/13/2018,3:09:26 PM,0.931396484,1.280212402,,
4.05,9/13/2018,3:09:26 PM,0.93536377,1.266174316,,
4.06,9/13/2018,3:09:26 PM,0.91796875,1.246337891,,
4.07,9/13/2018,3:09:26 PM,0.881958008,1.22467041,,
