Sample Rate: 400,,,,,,
Relative Time,Date,Time Stamp UTC,Left MCA,Right MCA,Event Marker Comments,Chn 1 Events
1.25,1/24/2019,2:27:35 PM,0.775756836,0.786132813,,
1.26,1/24/2019,2:27:35 PM,0.760192871,0.779724121,,
1.27,1/24/2019,2:27:35 PM,0.742492676,0.766601563,,
1.28,1/24/2019,2:27:35 PM,0.725402832,0.748291016,,
1.29,1/24/2019,2:27:35 PM,0.712280273,0.727844238,,
1.3,1/24/2019,2:27:35 PM,0.703430176,0.707397461,,
1.31,1/24/2019,2:27:35 PM,0.699157715,0.686340332,,
1.32,1/24/2019,2:27:35 PM,0.697631836,0.665588379,,
1.33,1/24/2019,2:27:35 PM,0.694580078,0.646362305,,
1.34,1/24/2019,2:27:35 PM,0.686340332,0.63079834,,
1.35,1/24/2019,2:27:35 PM,0.672607422,0.619506836,,
1.36,1/24/2019,2:27:35 PM,0.655212402,0.61340332,,
1.37,1/24/2019,2:27:35 PM,0.638122559,0.611572266,,
1.38,1/24/2019,2:27:35 PM,0.625305176,0.611572266,,
1.39,1/24/2019,2:27:35 PM,0.61920166,0.611572266,,
1.4,1/24/2019,2:27:35 PM,0.617980957,0.610961914,,
1.41,1/24/2019,2:27:35 PM,0.618286133,0.610961914,,
1.42,1/24/2019,2:27:35 PM,0.618591309,0.61126709,,
1.43,1/24/2019,2:27:35 PM,0.61920166,0.611572266,,
1.44,1/24/2019,2:27:35 PM,0.619506836,0.611572266,,
1.45,1/24/2019,2:27:35 PM,0.61920166,0.611572266,,
1.46,1/24/2019,2:27:35 PM,0.617675781,0.610961914,,
1.47,1/24/2019,2:27:35 PM,0.612792969,0.608520508,,
1.48,1/24/2019,2:27:35 PM,0.601501465,0.600891113,,
1.49,1/24/2019,2:27:35 PM,0.589294434,0.587768555,,
1.5,1/24/2019,2:27:35 PM,0.58380127,0.571289063,,
1.51,1/24/2019,2:27:35 PM,0.587158203,0.553894043,,
1.52,1/24/2019,2:27:35 PM,0.592346191,0.540161133,,
1.53,1/24/2019,2:27:35 PM,0.589294434,0.53314209,,
1.54,1/24/2019,2:27:35 PM,0.577697754,0.531005859,,
1.55,1/24/2019,2:27:35 PM,0.563659668,0.531616211,,
1.56,1/24/2019,2:27:35 PM,0.553588867,0.53314209,,
1.57,1/24/2019,2:27:35 PM,0.552368164,0.536193848,,
1.58,1/24/2019,2:27:35 PM,0.559997559,0.543823242,,
1.59,1/24/2019,2:27:35 PM,0.572814941,0.559997559,,
1.6,1/24/2019,2:27:35 PM,0.592041016,0.589294434,,
1.61,1/24/2019,2:27:35 PM,0.622253418,0.633544922,,
1.62,1/24/2019,2:27:35 PM,0.670166016,0.694580078,,
1.63,1/24/2019,2:27:35 PM,0.73638916,0.771484375,,
1.64,1/24/2019,2:27:35 PM,0.812072754,0.860595703,,
1.65,1/24/2019,2:27:35 PM,0.886535645,0.950622559,,
1.66,1/24/2019,2:27:35 PM,0.948486328,1.02722168,,
1.67,1/24/2019,2:27:35 PM,0.992431641,1.078796387,,
1.68,1/24/2019,2:27:35 PM,1.018981934,1.100463867,,
1.69,1/24/2019,2:27:35 PM,1.032104492,1.093444824,,
1.7,1/24/2019,2:27:35 PM,1.033630371,1.06262207,,
1.71,1/24/2019,2:27:35 PM,1.024780273,1.021118164,,
1.72,1/24/2019,2:27:35 PM,1.008911133,0.979309082,,
1.73,1/24/2019,2:27:35 PM,0.989685059,0.946350098,,
1.74,1/24/2019,2:27:35 PM,0.970458984,0.926818848,,
1.75,1/24/2019,2:27:35 PM,0.952758789,0.918273926,,
1.76,1/24/2019,2:27:35 PM,0.938110352,0.91583252,,
1.77,1/24/2019,2:27:35 PM,0.928344727,0.914916992,,
1.78,1/24/2019,2:27:35 PM,0.92376709,0.911254883,,
1.79,1/24/2019,2:27:35 PM,0.922241211,0.901794434,,
1.8,1/24/2019,2:27:35 PM,0.922546387,0.887145996,,
1.81,1/24/2019,2:27:35 PM,0.922241211,0.868835449,,
1.82,1/24/2019,2:27:35 PM,0.918579102,0.848388672,,
1.83,1/24/2019,2:27:35 PM,0.908813477,0.82611084,,
1.84,1/24/2019,2:27:35 PM,0.889892578,0.799255371,,
1.85,1/24/2019,2:27:35 PM,0.862121582,0.768127441,,
1.86,1/24/2019,2:27:35 PM,0.824890137,0.736999512,,
1.87,1/24/2019,2:27:35 PM,0.78704834,0.71472168,,
1.88,1/24/2019,2:27:35 PM,0.758056641,0.710449219,,
1.89,1/24/2019,2:27:35 PM,0.743713379,0.725402832,,
1.9,1/24/2019,2:27:35 PM,0.744628906,0.752563477,,
1.91,1/24/2019,2:27:35 PM,0.757446289,0.782470703,,
1.92,1/24/2019,2:27:35 PM,0.77545166,0.804443359,,
1.93,1/24/2019,2:27:35 PM,0.791625977,0.812072754,,
1.94,1/24/2019,2:27:35 PM,0.801086426,0.806884766,,
1.95,1/24/2019,2:27:35 PM,0.80078125,0.794677734,,
1.96,1/24/2019,2:27:35 PM,0.790100098,0.781555176,,
1.97,1/24/2019,2:27:35 PM,0.773010254,0.768432617,,
1.98,1/24/2019,2:27:35 PM,0.753173828,0.755615234,,
1.99,1/24/2019,2:27:35 PM,0.732727051,0.743103027,,
2,1/24/2019,2:27:36 PM,0.713195801,0.732727051,,
2.01,1/24/2019,2:27:36 PM,0.697021484,0.724182129,,
2.02,1/24/2019,2:27:36 PM,0.686950684,0.715637207,,
2.03,1/24/2019,2:27:36 PM,0.682678223,0.703735352,,
2.04,1/24/2019,2:27:36 PM,0.682067871,0.688476563,,
2.05,1/24/2019,2:27:36 PM,0.682373047,0.670166016,,
2.06,1/24/2019,2:27:36 PM,0.680236816,0.651855469,,
2.07,1/24/2019,2:27:36 PM,0.672912598,0.639038086,,
2.08,1/24/2019,2:27:36 PM,0.659790039,0.633239746,,
2.09,1/24/2019,2:27:36 PM,0.64239502,0.635986328,,
2.1,1/24/2019,2:27:36 PM,0.623474121,0.645141602,,
2.11,1/24/2019,2:27:36 PM,0.606994629,0.655517578,,
2.12,1/24/2019,2:27:36 PM,0.596313477,0.660400391,,
2.13,1/24/2019,2:27:36 PM,0.593261719,0.656738281,,
2.14,1/24/2019,2:27:36 PM,0.598144531,0.643920898,,
2.15,1/24/2019,2:27:36 PM,0.607299805,0.625610352,,
2.16,1/24/2019,2:27:36 PM,0.614624023,0.605163574,,
2.17,1/24/2019,2:27:36 PM,0.617980957,0.586242676,,
2.18,1/24/2019,2:27:36 PM,0.618286133,0.571594238,,
2.19,1/24/2019,2:27:36 PM,0.617980957,0.564575195,,
2.2,1/24/2019,2:27:36 PM,0.615539551,0.562744141,,
2.21,1/24/2019,2:27:36 PM,0.608825684,0.563049316,,
2.22,1/24/2019,2:27:36 PM,0.598144531,0.563354492,,
2.23,1/24/2019,2:27:36 PM,0.586853027,0.563354492,,
2.24,1/24/2019,2:27:36 PM,0.578613281,0.56427002,,
2.25,1/24/2019,2:27:36 PM,0.575256348,0.568237305,,
2.26,1/24/2019,2:27:36 PM,0.578308105,0.577087402,,
2.27,1/24/2019,2:27:36 PM,0.587768555,0.59173584,,
2.28,1/24/2019,2:27:36 PM,0.606384277,0.61340332,,
2.29,1/24/2019,2:27:36 PM,0.635681152,0.644836426,,
2.3,1/24/2019,2:27:36 PM,0.681152344,0.692138672,,
2.31,1/24/2019,2:27:36 PM,0.743408203,0.758056641,,
2.32,1/24/2019,2:27:36 PM,0.816040039,0.835571289,,
2.33,1/24/2019,2:27:36 PM,0.890197754,0.912780762,,
2.34,1/24/2019,2:27:36 PM,0.959472656,0.979919434,,
2.35,1/24/2019,2:27:36 PM,1.017150879,1.028137207,,
2.36,1/24/2019,2:27:36 PM,1.058654785,1.053771973,,
2.37,1/24/2019,2:27:36 PM,1.080322266,1.055297852,,
2.38,1/24/2019,2:27:36 PM,1.081542969,1.036987305,,
2.39,1/24/2019,2:27:36 PM,1.066589355,1.007080078,,
2.4,1/24/2019,2:27:36 PM,1.040649414,0.976257324,,
2.41,1/24/2019,2:27:36 PM,1.007995605,0.950012207,,
2.42,1/24/2019,2:27:36 PM,0.972290039,0.93170166,,
2.43,1/24/2019,2:27:36 PM,0.938720703,0.921020508,,
2.44,1/24/2019,2:27:36 PM,0.912780762,0.916137695,,
2.45,1/24/2019,2:27:36 PM,0.897521973,0.914306641,,
2.46,1/24/2019,2:27:36 PM,0.891113281,0.91217041,,
2.47,1/24/2019,2:27:36 PM,0.889282227,0.905456543,,
2.48,1/24/2019,2:27:36 PM,0.889892578,0.893249512,,
2.49,1/24/2019,2:27:36 PM,0.890197754,0.87677002,,
2.5,1/24/2019,2:27:36 PM,0.887756348,0.857849121,,
2.51,1/24/2019,2:27:36 PM,0.877990723,0.836181641,,
2.52,1/24/2019,2:27:36 PM,0.856323242,0.811157227,,
2.53,1/24/2019,2:27:36 PM,0.824584961,0.783691406,,
2.54,1/24/2019,2:27:36 PM,0.78918457,0.755615234,,
2.55,1/24/2019,2:27:36 PM,0.758972168,0.732727051,,
2.56,1/24/2019,2:27:36 PM,0.741577148,0.721435547,,
2.57,1/24/2019,2:27:36 PM,0.739440918,0.725097656,,
2.58,1/24/2019,2:27:36 PM,0.749206543,0.739135742,,
2.59,1/24/2019,2:27:36 PM,0.765991211,0.758056641,,
2.6,1/24/2019,2:27:36 PM,0.783691406,0.776977539,,
2.61,1/24/2019,2:27:36 PM,0.797729492,0.791320801,,
2.62,1/24/2019,2:27:36 PM,0.805053711,0.799255371,,
2.63,1/24/2019,2:27:36 PM,0.804138184,0.802612305,,
2.64,1/24/2019,2:27:36 PM,0.795288086,0.803222656,,
2.65,1/24/2019,2:27:36 PM,0.780639648,0.800476074,,
2.66,1/24/2019,2:27:36 PM,0.762023926,0.79284668,,
2.67,1/24/2019,2:27:36 PM,0.743713379,0.778808594,,
2.68,1/24/2019,2:27:36 PM,0.729064941,0.758972168,,
2.69,1/24/2019,2:27:36 PM,0.719909668,0.733337402,,
2.7,1/24/2019,2:27:36 PM,0.715637207,0.702819824,,
2.71,1/24/2019,2:27:36 PM,0.713500977,0.671081543,,
2.72,1/24/2019,2:27:36 PM,0.708618164,0.645141602,,
2.73,1/24/2019,2:27:36 PM,0.69732666,0.63079834,,
2.74,1/24/2019,2:27:36 PM,0.680236816,0.626220703,,
2.75,1/24/2019,2:27:36 PM,0.66192627,0.626220703,,
2.76,1/24/2019,2:27:36 PM,0.647277832,0.626525879,,
2.77,1/24/2019,2:27:36 PM,0.638122559,0.625610352,,
2.78,1/24/2019,2:27:36 PM,0.634155273,0.621643066,,
2.79,1/24/2019,2:27:36 PM,0.632629395,0.614929199,,
2.8,1/24/2019,2:27:36 PM,0.63293457,0.606689453,,
2.81,1/24/2019,2:27:36 PM,0.633239746,0.600280762,,
2.82,1/24/2019,2:27:36 PM,0.633544922,0.596618652,,
2.83,1/24/2019,2:27:36 PM,0.633544922,0.594787598,,
2.84,1/24/2019,2:27:36 PM,0.632629395,0.594177246,,
2.85,1/24/2019,2:27:36 PM,0.628967285,0.594177246,,
2.86,1/24/2019,2:27:36 PM,0.621032715,0.594787598,,
2.87,1/24/2019,2:27:36 PM,0.609741211,0.595092773,,
2.88,1/24/2019,2:27:36 PM,0.598144531,0.594787598,,
2.89,1/24/2019,2:27:36 PM,0.589904785,0.594787598,,
2.9,1/24/2019,2:27:36 PM,0.585632324,0.594787598,,
2.91,1/24/2019,2:27:36 PM,0.585021973,0.595092773,,
2.92,1/24/2019,2:27:36 PM,0.585327148,0.595397949,,
2.93,1/24/2019,2:27:36 PM,0.586853027,0.597229004,,
2.94,1/24/2019,2:27:36 PM,0.591125488,0.604248047,,
2.95,1/24/2019,2:27:36 PM,0.601806641,0.620117188,,
2.96,1/24/2019,2:27:36 PM,0.627441406,0.65032959,,
2.97,1/24/2019,2:27:36 PM,0.674133301,0.699462891,,
2.98,1/24/2019,2:27:36 PM,0.743408203,0.768737793,,
2.99,1/24/2019,2:27:36 PM,0.827331543,0.855102539,,
3,1/24/2019,2:27:37 PM,0.913391113,0.946655273,,
3.01,1/24/2019,2:27:37 PM,0.987854004,1.02935791,,
3.02,1/24/2019,2:27:37 PM,1.04675293,1.091003418,,
3.03,1/24/2019,2:27:37 PM,1.091003418,1.121520996,,
3.04,1/24/2019,2:27:37 PM,1.119384766,1.116638184,,
3.05,1/24/2019,2:27:37 PM,1.130981445,1.083679199,,
3.06,1/24/2019,2:27:37 PM,1.126403809,1.036682129,,
3.07,1/24/2019,2:27:37 PM,1.107788086,0.99029541,,
3.08,1/24/2019,2:27:37 PM,1.08001709,0.957946777,,
3.09,1/24/2019,2:27:37 PM,1.046447754,0.943908691,,
3.1,1/24/2019,2:27:37 PM,1.012878418,0.942077637,,
3.11,1/24/2019,2:27:37 PM,0.984802246,0.946044922,,
3.12,1/24/2019,2:27:37 PM,0.964050293,0.952758789,,
3.13,1/24/2019,2:27:37 PM,0.950012207,0.95916748,,
3.14,1/24/2019,2:27:37 PM,0.942382813,0.962524414,,
3.15,1/24/2019,2:27:37 PM,0.938720703,0.963134766,,
3.16,1/24/2019,2:27:37 PM,0.937805176,0.960693359,,
3.17,1/24/2019,2:27:37 PM,0.9375,0.950927734,,
3.18,1/24/2019,2:27:37 PM,0.936584473,0.929870605,,
3.19,1/24/2019,2:27:37 PM,0.930175781,0.898132324,,
3.2,1/24/2019,2:27:37 PM,0.913391113,0.860290527,,
3.21,1/24/2019,2:27:37 PM,0.885925293,0.821838379,,
3.22,1/24/2019,2:27:37 PM,0.854492188,0.787963867,,
3.23,1/24/2019,2:27:37 PM,0.825195313,0.764770508,,
3.24,1/24/2019,2:27:37 PM,0.802307129,0.757141113,,
3.25,1/24/2019,2:27:37 PM,0.787963867,0.76965332,,
3.26,1/24/2019,2:27:37 PM,0.78125,0.797119141,,
3.27,1/24/2019,2:27:37 PM,0.781860352,0.827636719,,
3.28,1/24/2019,2:27:37 PM,0.787963867,0.85144043,,
3.29,1/24/2019,2:27:37 PM,0.798339844,0.863647461,,
3.3,1/24/2019,2:27:37 PM,0.810546875,0.866699219,,
3.31,1/24/2019,2:27:37 PM,0.819091797,0.861206055,,
3.32,1/24/2019,2:27:37 PM,0.820007324,0.848999023,,
3.33,1/24/2019,2:27:37 PM,0.812988281,0.831604004,,
3.34,1/24/2019,2:27:37 PM,0.799560547,0.811767578,,
3.35,1/24/2019,2:27:37 PM,0.783081055,0.791015625,,
3.36,1/24/2019,2:27:37 PM,0.769348145,0.770263672,,
3.37,1/24/2019,2:27:37 PM,0.76171875,0.749816895,,
3.38,1/24/2019,2:27:37 PM,0.757446289,0.729675293,,
3.39,1/24/2019,2:27:37 PM,0.750732422,0.709228516,,
3.4,1/24/2019,2:27:37 PM,0.739135742,0.68939209,,
3.41,1/24/2019,2:27:37 PM,0.722961426,0.671386719,,
3.42,1/24/2019,2:27:37 PM,0.704956055,0.656738281,,
3.43,1/24/2019,2:27:37 PM,0.688171387,0.647277832,,
3.44,1/24/2019,2:27:37 PM,0.676269531,0.643615723,,
3.45,1/24/2019,2:27:37 PM,0.66986084,0.643310547,,
3.46,1/24/2019,2:27:37 PM,0.667114258,0.643615723,,
3.47,1/24/2019,2:27:37 PM,0.666809082,0.643615723,,
3.48,1/24/2019,2:27:37 PM,0.667419434,0.643615723,,
3.49,1/24/2019,2:27:37 PM,0.667114258,0.643310547,,
3.5,1/24/2019,2:27:37 PM,0.665283203,0.64239502,,
3.51,1/24/2019,2:27:37 PM,0.660705566,0.638427734,,
3.52,1/24/2019,2:27:37 PM,0.652770996,0.631408691,,
3.53,1/24/2019,2:27:37 PM,0.641479492,0.623168945,,
3.54,1/24/2019,2:27:37 PM,0.629882813,0.616455078,,
3.55,1/24/2019,2:27:37 PM,0.622253418,0.612792969,,
3.56,1/24/2019,2:27:37 PM,0.61920166,0.611572266,,
3.57,1/24/2019,2:27:37 PM,0.618286133,0.61126709,,
3.58,1/24/2019,2:27:37 PM,0.618286133,0.61126709,,
3.59,1/24/2019,2:27:37 PM,0.618286133,0.61126709,,
3.6,1/24/2019,2:27:37 PM,0.618591309,0.61126709,,
3.61,1/24/2019,2:27:37 PM,0.620727539,0.613098145,,
3.62,1/24/2019,2:27:37 PM,0.628662109,0.620117188,,
3.63,1/24/2019,2:27:37 PM,0.649719238,0.639038086,,
3.64,1/24/2019,2:27:37 PM,0.68939209,0.679321289,,
3.65,1/24/2019,2:27:37 PM,0.750427246,0.749206543,,
3.66,1/24/2019,2:27:37 PM,0.82611084,0.842895508,,
3.67,1/24/2019,2:27:37 PM,0.904846191,0.946044922,,
3.68,1/24/2019,2:27:37 PM,0.977783203,1.043395996,,
3.69,1/24/2019,2:27:37 PM,1.037902832,1.118164063,,
3.7,1/24/2019,2:27:37 PM,1.08215332,1.156921387,,
3.71,1/24/2019,2:27:37 PM,1.109619141,1.158447266,,
3.72,1/24/2019,2:27:37 PM,1.120300293,1.130371094,,
3.73,1/24/2019,2:27:37 PM,1.115112305,1.083984375,,
3.74,1/24/2019,2:27:37 PM,1.096801758,1.033325195,,
3.75,1/24/2019,2:27:37 PM,1.069641113,0.988464355,,
3.76,1/24/2019,2:27:37 PM,1.04095459,0.958557129,,
3.77,1/24/2019,2:27:37 PM,1.016235352,0.946960449,,
3.78,1/24/2019,2:27:37 PM,0.996704102,0.946044922,,
3.79,1/24/2019,2:27:37 PM,0.983276367,0.947570801,,
3.8,1/24/2019,2:27:37 PM,0.9765625,0.948181152,,
3.81,1/24/2019,2:27:37 PM,0.977478027,0.947875977,,
3.82,1/24/2019,2:27:37 PM,0.984802246,0.947265625,,
3.83,1/24/2019,2:27:37 PM,0.992431641,0.944213867,,
3.84,1/24/2019,2:27:37 PM,0.994262695,0.93536377,,
3.85,1/24/2019,2:27:37 PM,0.986328125,0.917663574,,
3.86,1/24/2019,2:27:37 PM,0.966796875,0.888061523,,
3.87,1/24/2019,2:27:37 PM,0.935668945,0.849304199,,
3.88,1/24/2019,2:27:37 PM,0.897521973,0.810852051,,
3.89,1/24/2019,2:27:37 PM,0.857543945,0.782470703,,
3.9,1/24/2019,2:27:37 PM,0.825195313,0.771484375,,
3.91,1/24/2019,2:27:37 PM,0.806274414,0.779418945,,
3.92,1/24/2019,2:27:37 PM,0.800476074,0.79864502,1,
3.93,1/24/2019,2:27:37 PM,0.805053711,0.816955566,,
3.94,1/24/2019,2:27:37 PM,0.81451416,0.827331543,,
3.95,1/24/2019,2:27:37 PM,0.823059082,0.825500488,,
3.96,1/24/2019,2:27:37 PM,0.826721191,0.813293457,,
3.97,1/24/2019,2:27:37 PM,0.827026367,0.797119141,,
3.98,1/24/2019,2:27:37 PM,0.826416016,0.78338623,,
3.99,1/24/2019,2:27:37 PM,0.825500488,0.775146484,,
4,1/24/2019,2:27:38 PM,0.822753906,0.771789551,,
4.01,1/24/2019,2:27:38 PM,0.816650391,0.771179199,,
4.02,1/24/2019,2:27:38 PM,0.805664063,0.771179199,,
4.03,1/24/2019,2:27:38 PM,0.789489746,0.769958496,,
4.04,1/24/2019,2:27:38 PM,0.770263672,0.763244629,,
4.05,1/24/2019,2:27:38 PM,0.749816895,0.746154785,,
4.06,1/24/2019,2:27:38 PM,0.732116699,0.719604492,,
4.07,1/24/2019,2:27:38 PM,0.719909668,0.691223145,,
